# clusterName       ra        dec       l         b         r50     nbstars pmra      pmdec     par     d05       d16       dmode     d84       d95       Rgc       distance_Kharchenko logt_Kharchenko rc_Kharchenko rt_Kharchenko FeH_Kharchenko	FeH_synth
  Stock_23          49.075    60.377    139.927   2.376     0.754   89     -4.261    -0.865    1.613   606.7     607.6     609.0     610.3     611.2     8814.3    450.0         8.3           0.37          5.26          ""           	0.00839125
  Stock_24          9.945     61.967    121.563   -0.874    0.053   93     -1.395    0.037     0.326   2775.9    2792.7    2815.8    2838.8    2855.6    10102.6   2400.0        7.985         1.26          9.2           ""           	-0.1365425
  Stock_2           33.856    59.522    133.407   -1.63     1.03    1190   15.966    -13.627   2.641   374.3     374.4     374.5     374.6     374.7     8601.5    400.0         8.44          3.73          18.85         -0.14        	0.03233125
  Stock_4           28.039    57.055    131.148   -4.845    0.163   70     -1.115    0.341     0.729   1305.9    1311.4    1318.6    1326.3    1331.2    9257.6    900.0         8.6           1.63          4.78          ""           	-0.04148
  Stock_5           31.119    64.365    130.731   2.605     0.193   115    -0.729    -2.069    1.013   955.8     957.5     959.7     961.9     963.4     8995.0    1100.0        7.7           0.93          7.21          ""           	-0.0119375
  Stock_7           37.431    60.627    134.701   0.02      0.279   141    -3.496    0.484     1.441   678.1     679.0     680.1     681.4     682.2     8831.6    850.0         7.8           0.76          3.89          ""           	0.006445
  Stock_8           81.956    34.452    173.316   -0.223    0.153   348    0.094     -2.249    0.446   2090.0    2096.8    2107.0    2116.1    2122.9    10435.6   1731.0        7.05          2.04          12.45         ""           	-0.174005
  Teutsch_103       142.145   -46.607   270.753   3.199     0.032   44     -5.055    3.342     0.356   2524.6    2552.6    2596.4    2640.1    2671.6    8701.0    2663.0        8.975         1.71          8.46          ""           	0.0211375
  Teutsch_106       164.836   -59.557   289.16    0.284     0.038   52     -5.909    2.115     0.1     7301.0    7491.9    7771.0    8079.3    8299.6    9348.8    6702.0        8.78          2.11          14.2          ""           	-0.05174
  Teutsch_10        86.096    28.828    179.951   -0.288    0.044   74     0.834     -1.892    0.319   2774.1    2813.9    2875.6    2939.3    2983.1    11215.6   2600.0        7.8           1.23          12.93         ""           	-0.261755
  Teutsch_11        96.352    13.878    197.645   0.656     0.029   25     0.382     -0.619    0.176   4440.5    4609.4    4890.7    5203.4    5441.0    13084.6   5302.0        8.8           1.47          25.47         ""           	-0.35
  Teutsch_125       333.316   58.939    103.742   2.092     0.065   29     -3.867    -2.78     0.469   1965.5    1982.1    2008.1    2034.1    2051.8    9029.6    1445.0        9.1           0.61          5.0           ""           	-0.01583
  Teutsch_126       333.455   55.712    101.977   -0.611    0.093   67     -1.82     -2.23     0.437   2121.2    2132.1    2147.7    2164.5    2176.5    9033.3    1819.0        8.8           1.16          4.66          ""           	-0.01624625
  Teutsch_13        100.984   1.404     210.827   -1.029    0.055   18     -0.097    0.518     0.155   4915.8    5107.5    5431.5    5801.7    6072.7    13297.8   2753.0        7.295         1.59          12.99         ""           	-0.35
  Teutsch_144       320.438   50.595    92.726    0.446     0.106   78     -1.89     -3.129    0.352   2592.0    2604.8    2626.7    2646.7    2663.2    8862.2    2472.0        8.805         0.93          9.48          ""           	0.0030025
  Teutsch_145       280.617   -5.249    27.24     -0.403    0.019   81     -1.635    -3.436    0.264   3212.4    3289.5    3419.0    3554.7    3653.3    5526.4    1762.0        8.725         0.55          3.49          ""           	0.1
  Teutsch_14a       270.873   -22.12    7.917     -0.027    0.045   60     -0.369    -1.611    0.343   2613.9    2645.6    2690.5    2739.1    2772.7    5687.2    2106.0        8.485         0.73          8.8           ""           	0.1
  Teutsch_156       315.95    47.215    88.246    0.264     0.039   131    -3.432    -3.826    0.17    4794.5    4884.7    5019.9    5170.1    5275.3    9601.6    5408.0        8.785         2.86          20.3          ""           	-0.08018
  Teutsch_22        315.428   44.114    85.684    -1.522    0.027   96     -3.519    -4.84     0.188   4455.0    4512.2    4607.4    4702.7    4774.1    9218.8    2629.0        8.5           0.44          7.38          ""           	-0.037115
  Teutsch_23        356.976   62.996    115.792   1.008     0.048   37     -2.986    -1.387    0.29    3051.3    3086.0    3135.6    3187.7    3222.4    10106.3   2800.0        7.1           0.34          5.66          ""           	-0.13695875
  Teutsch_27        294.343   18.7      54.735    -1.24     0.009   20     -2.924    -6.308    0.245   3480.3    3546.0    3651.2    3762.9    3841.8    6908.4    3600.0        8.75          0.46          11.82         ""           	0.1
  Teutsch_28        307.059   35.103    74.625    -2.078    0.058   65     -2.076    -3.936    0.242   3479.4    3560.4    3694.0    3835.8    3937.0    8176.7    3797.0        8.85          0.84          16.1          ""           	0.08012125
  Teutsch_2         85.342    39.237    170.752   4.643     0.05    90     0.533     -1.366    0.167   4817.6    4936.3    5110.4    5308.2    5442.7    13392.5   3601.0        8.95          0.41          10.52         ""           	-0.35
  Teutsch_30        306.929   36.074    75.352    -1.426    0.026   31     -3.18     -5.692    0.539   1724.1    1737.3    1759.8    1781.3    1797.1    8076.5    1379.0        7.5           0.4           4.47          ""           	0.09139375
  Teutsch_31        163.209   -59.463   288.374   0.014     0.02    21     -6.155    2.451     0.145   5212.9    5412.8    5751.1    6127.9    6420.1    8508.4    2918.0        8.78          1.0           5.25          ""           	0.042805
  Teutsch_42        292.554   18.535    53.769    0.163     0.005   14     -3.116    -5.83     0.182   3897.3    4192.7    4734.2    5439.9    6047.1    6730.2    2003.0        6.1           0.48          3.16          ""           	0.1
  Teutsch_44        155.347   -54.45    282.18    2.262     0.024   45     -4.613    2.239     0.1     7057.5    7309.3    7737.5    8228.6    8593.8    10105.6   5877.0        9.15          1.79          21.83         ""           	-0.13688
  Teutsch_49        109.596   -17.585   231.601   -2.192    0.077   90     -0.347    0.104     0.35    2574.2    2601.7    2639.7    2681.9    2709.4    10190.3   3369.0        8.9           1.24          12.1          ""           	-0.14640875
  Teutsch_50        121.787   -36.057   253.008   -2.006    0.023   19     -2.899    2.327     0.229   3616.4    3713.3    3869.3    4037.9    4160.1    10166.5   3254.0        9.48          1.05          8.99          ""           	-0.14373125
  Teutsch_51        88.463    26.834    182.738   0.48      0.034   89     0.545     -0.345    0.216   3832.9    3932.8    4084.7    4253.9    4371.1    12421.4   3787.0        8.725         1.09          12.4          ""           	-0.35
  Teutsch_52        82.575    38.244    170.431   2.289     0.063   18     0.059     -0.136    0.158   4630.8    4891.6    5345.0    5889.2    6308.7    13635.4   4200.0        8.8           2.26          10.01         ""           	-0.35
  Teutsch_54        341.858   59.781    107.907   0.577     0.027   31     -2.878    -1.762    0.212   3980.6    4048.7    4153.0    4266.4    4343.5    10397.1   4004.0        9.15          0.99          8.99          ""           	-0.16967375
  Teutsch_61        113.661   -19.793   235.375   0.145     0.028   50     -2.277    3.145     0.31    2873.1    2905.8    2952.6    3004.0    3039.0    10308.1   1998.0        8.215         1.08          6.61          ""           	-0.15966125
  Teutsch_66        143.368   -52.381   275.279   -0.475    0.02    28     -4.152    3.184     0.191   4286.7    4382.5    4543.8    4710.2    4836.2    9122.9    4635.0        8.19          1.39          12.14         ""           	-0.02632625
  Teutsch_74        326.422   58.097    100.368   3.61      0.04    96     -3.244    -3.064    0.218   3895.0    3956.0    4045.6    4143.3    4212.6    9898.4    3330.0        9.05          0.81          16.12         ""           	-0.11357
  Teutsch_7         296.928   24.273    60.767    -0.559    0.042   34     -2.944    -4.936    0.191   4165.7    4313.8    4536.0    4795.2    4980.4    7292.5    4929.0        8.65          1.4           20.05         ""           	0.1
  Teutsch_80        223.361   -60.478   317.418   -1.084    0.039   119    -5.553    -3.581    0.349   2593.7    2616.5    2648.7    2682.9    2705.6    6636.6    2352.0        7.75          1.47          9.95          ""           	0.1
  Teutsch_84        256.09    -42.07    344.445   -0.456    0.035   179    -1.738    -1.109    0.406   2229.2    2256.9    2297.1    2340.1    2369.2    6158.0    3411.0        8.995         1.67          17.86         ""           	0.1
  Teutsch_85        258.309   -39.718   347.333   -0.398    0.038   83     -1.864    -3.123    0.14    5491.4    5648.8    5902.0    6182.6    6381.0    2888.0    1569.0        6.6           ""            ""            ""           	0.1
  Teutsch_8         300.598   35.31     71.86     2.424     0.006   28     -3.496    -6.704    0.492   1881.6    1896.4    1919.1    1941.8    1957.6    7954.5    1668.0        7.5           0.27          5.95          ""           	0.1
  Toepler_1         300.318   33.615    70.299    1.724     0.016   28     -2.349    -5.081    0.252   3455.5    3495.9    3558.0    3620.1    3663.5    7887.0    2088.0        8.655         0.43          5.83          ""           	0.1
  Tombaugh_1        105.126   -20.569   232.339   -7.311    0.051   213    -2.564    3.833     0.371   2475.3    2486.3    2502.2    2518.0    2529.0    10050.3   2642.0        9.065         2.63          14.66         ""           	-0.13065875
  Tombaugh_2        105.773   -20.82    232.836   -6.88     0.028   263    -0.464    1.349     0.079   8773.3    8960.8    9273.3    9585.8    9815.0    15718.9   6565.0        9.01          1.77          24.78         -0.31        	-0.35
  Tombaugh_4        37.305    61.787    134.216   1.077     0.055   174    -1.057    -0.163    0.275   3221.4    3250.8    3294.9    3339.0    3371.4    10896.2   3700.0        8.64          1.63          13.99         ""           	-0.2258225
  Tombaugh_5        56.984    59.07     143.944   3.599     0.17    465    0.515     -2.388    0.561   1688.3    1691.3    1695.0    1698.7    1701.7    9758.5    1350.0        8.846         2.38          9.99          ""           	-0.09783125
  Trumpler_10       131.943   -42.566   262.866   0.582     0.89    478    -12.532   6.527     2.287   431.4     431.5     431.8     432.0     432.2     8404.5    417.0         7.38          0.65          3.67          ""           	0.05449375
  Trumpler_11       151.248   -61.619   284.462   -4.869    0.057   84     -7.057    3.314     0.248   3534.7    3565.0    3612.1    3655.8    3689.5    8216.8    3884.0        8.155         2.38          14.97         ""           	0.07561
  Trumpler_12       151.621   -60.29    283.822   -3.69     0.049   177    -6.913    4.463     0.253   3506.9    3525.7    3547.5    3575.6    3591.3    8245.0    1435.0        9.205         0.86          7.52          ""           	0.0724375
  Trumpler_13       155.952   -60.142   285.521   -2.359    0.045   220    -6.743    4.122     0.189   4527.3    4559.6    4597.3    4640.3    4667.2    8375.7    2070.0        8.825         1.32          8.43          ""           	0.05773375
  Trumpler_14       160.986   -59.553   287.411   -0.579    0.044   321    -6.54     2.076     0.385   2398.6    2404.7    2413.7    2422.7    2430.2    7958.3    2248.0        6.0           0.83          6.2           ""           	0.1
  Trumpler_15       161.177   -59.369   287.41    -0.371    0.039   154    -6.209    2.016     0.398   2320.6    2329.2    2339.1    2350.5    2359.1    7959.5    2120.0        7.08          0.78          8.74          ""           	0.1
